post_id,musician_screen_name,post_created_at,musician_post,musician_post_hashtags,musician_post_mentions,musician_post_favorite_count,musician_post_retweet_count
1113188350167531520,EmmylouSongbird,Tue Apr 02 21:15:59 +0000 2019,"RT @gettv: ""I'm too busy living every day to really spend a lot of time thinking 'am I old?'"" — @EmmylouSongbird  

Amen to that! Country H…",#,@gettv@EmmylouSongbird@,0,18
1113187671575277573,EmmylouSongbird,Tue Apr 02 21:13:17 +0000 2019,"RT @NonesuchRecords: Happy birthday, Emmylou Harris (@EmmylouSongbird)! https://t.co/I4K53Zw6OD #HBD https://t.co/yHviXGrQBr",#HBD#,@NonesuchRecords@EmmylouSongbird@,0,41
1109186442578808833,EmmylouSongbird,Fri Mar 22 20:13:50 +0000 2019,Today is World Water Day! Please support my allies at @TNRiverkeeper and @Waterkeeper Alliance. We are stronger together.,#,@TNRiverkeeper@Waterkeeper@,168,37
1103333181422559232,EmmylouSongbird,Wed Mar 06 16:35:04 +0000 2019,"Emmylou will reunite with members of ""The Hot Band"" for a panel at the @countrymusichof on March 16th. The event is… https://t.co/wET5BCrasK",#,@countrymusichof@,124,26
1101183057070092288,EmmylouSongbird,Thu Feb 28 18:11:14 +0000 2019,"RT @NonesuchRecords: Coming to independent record stores on Saturday, April 13—@RecordStoreDay—is @EmmylouSongbird's The Studio Albums, 198…",#,@NonesuchRecords@recordstoreday@EmmylouSongbird@,0,37
1100087679377641472,EmmylouSongbird,Mon Feb 25 17:38:36 +0000 2019,RT @NonesuchRecords: NYC—Emmylou Harris (@EmmylouSongbird) &amp; @RhiannonGiddens will join @WyntonMarsalis &amp; @Jazzdotorg Orchestra to perform…,#,@NonesuchRecords@EmmylouSongbird@RhiannonGiddens@wyntonmarsalis@jazzdotorg@,0,23
1098333301469777934,EmmylouSongbird,Wed Feb 20 21:27:19 +0000 2019,"Emmylou has signed limited-edition artwork created by @Soundwaves_Art from the audio file of ""Boulder to Birmingham… https://t.co/DXVrrIBCOB",#,@Soundwaves_Art@,76,22
1075829088215027716,EmmylouSongbird,Thu Dec 20 19:03:37 +0000 2018,RT @gwenstefani: I love u @EmmylouSongbird gx 🎄😘 https://t.co/pNlKIHdGSK,#,@gwenstefani@EmmylouSongbird@,0,111
1108770448060362752,FaithHill,Thu Mar 21 16:40:49 +0000 2019,Congratulations to @kelliepickler &amp; @ben_aaron on your Emmy nomination! And congratulations to @benrector for your… https://t.co/HDIisJ3yVt,#,@kelliepickler@ben_aaron@benrector@,531,60
1106042944979636224,FaithHill,Thu Mar 14 04:02:42 +0000 2019,Congratulations to Lydian!! https://t.co/YvXUaqLYhA,#,@,917,118
1106013942986522625,FaithHill,Thu Mar 14 02:07:27 +0000 2019,RT @WorldsBestCBS: We’re less than an hour away from crowning The #WorldsBest winner! How are you feeling? https://t.co/A7uAIKABfF,#WorldsBest#,@WorldsBestCBS@,0,36
1105995769599967233,FaithHill,Thu Mar 14 00:55:14 +0000 2019,Here we go! https://t.co/yM3hWVNeuX,#,@,744,69
1105270124481794048,FaithHill,Tue Mar 12 00:51:47 +0000 2019,The Season Finale of @worldsbestcbs airs this Wednesday from 9-11 pm!#worldsbest https://t.co/18dMcrdVhW,#worldsbest#,@WorldsBestCBS@,238,41
1103500438060630017,FaithHill,Thu Mar 07 03:39:41 +0000 2019,RT @WorldsBestCBS: Get excited! Another hour of The #WorldsBest is coming up! https://t.co/Fz2NgJRh84,#WorldsBest#,@WorldsBestCBS@,0,57
1103403772376739841,FaithHill,Wed Mar 06 21:15:34 +0000 2019,That performance was 🔥 @WorldsBestCBS https://t.co/6911kWIZem,#,@WorldsBestCBS@,354,51
1100857609018589190,FaithHill,Wed Feb 27 20:38:01 +0000 2019,This was so much fun! @WorldsBestCBS https://t.co/efBoeEtXDc,#,@WorldsBestCBS@,427,53
1100528531774296064,FaithHill,Tue Feb 26 22:50:23 +0000 2019,Omg I wanna do this! #WorldsBest https://t.co/K0VjcGvA4m,#WorldsBest#,@,454,52
1098318828478623744,FaithHill,Wed Feb 20 20:29:49 +0000 2019,Who’s watching tonight? 🌎 #worldsbest https://t.co/dLazbqbMZV,#worldsbest#,@,1135,190
1096063759016255488,FaithHill,Thu Feb 14 15:08:58 +0000 2019,"RT @WorldsBestCBS: Congratulations to last night’s Fan Favorite, #TWBVonnie! #WorldsBest https://t.co/7eV8YD7r9d",#TWBVonnie#WorldsBest#,@WorldsBestCBS@,0,115
1096063737822363650,FaithHill,Thu Feb 14 15:08:53 +0000 2019,RT @WorldsBestCBS: There's still time! Vote now for your favorite act from tonight's episode. Tweet using their custom hashtag to cast your…,#,@WorldsBestCBS@,0,75
1095734620547633152,FaithHill,Wed Feb 13 17:21:05 +0000 2019,Going to church tonight on @WorldsBestCBS #WorldsBest https://t.co/6ZxuKgBPUz,#WorldsBest#,@WorldsBestCBS@,1431,238
1092274306422398981,FaithHill,Mon Feb 04 04:11:02 +0000 2019,"RT @WorldsBestCBS: Introducing, the American judges: @RuPaul, @FaithHill, and @DrewBarrymore. 🇺🇸 #WorldsBest https://t.co/znRJl0ncpX",#WorldsBest#,@WorldsBestCBS@RuPaul@FaithHill@DrewBarrymore@,0,51
1092265051979956224,FaithHill,Mon Feb 04 03:34:16 +0000 2019,RT @JKCorden: Straight after the SuperBowl!!!! ⁦@WorldsBestCBS⁩ x https://t.co/XqlAiALAY7,#,@JKCorden@WorldsBestCBS@,0,204
1092099410367000577,FaithHill,Sun Feb 03 16:36:04 +0000 2019,Are you ready to be blown away? @WorldsBestCBS #WorldsBest https://t.co/mAoMgK3mJf,#WorldsBest#,@WorldsBestCBS@,1514,146
1091765182324490240,FaithHill,Sat Feb 02 18:27:58 +0000 2019,RT @WorldsBestCBS: The faith is strong! Don't miss @FaithHill and the series premiere of The #WorldsBest immediately following the #SuperBo…,#WorldsBest#,@WorldsBestCBS@FaithHill@,0,91
1069810911186247680,FaithHill,Tue Dec 04 04:29:32 +0000 2018,"Thank you #PetraFlannery we love you so much!!!
@Versace you have always made us feel like family. @Cartier pure cl… https://t.co/ILpdEdzvkt",#PetraFlannery#,@Versace@Cartier@,866,70
1069060222973558787,FaithHill,Sun Dec 02 02:46:33 +0000 2018,Becoming. https://t.co/ipA7U2Eaeh,#,@,2051,181
1068914021703839744,FaithHill,Sat Dec 01 17:05:36 +0000 2018,Celebrating the holidays and great friends tomorrow on #MartinasTable. https://t.co/76V2p5vgMx,#MartinasTable#,@,1993,150
1119289478164766720,GabrielleAplin,Fri Apr 19 17:19:41 +0000 2019,Your new fav girlband https://t.co/yrJ0vsv6eQ,#,@,445,32
1118636705349816323,GabrielleAplin,Wed Apr 17 22:05:48 +0000 2019,I love @ninanesbitt 🥰 https://t.co/Upm0Lc5ziT,#,@ninanesbitt@,406,35
1118529266784849920,GabrielleAplin,Wed Apr 17 14:58:53 +0000 2019,"Nothing Really Matters Acoustic version is out now! 🌺🔒

You can listen/ stream/ download here:… https://t.co/WoDzDenfu0",#,@,239,53
1118247908229484544,GabrielleAplin,Tue Apr 16 20:20:52 +0000 2019,Angel x https://t.co/2E7fMBVUNi,#,@,37,6
1118206170915909633,GabrielleAplin,Tue Apr 16 17:35:01 +0000 2019,Tomorrow! https://t.co/sYHeDB1Urn,#,@,79,9
1118195160708464640,GabrielleAplin,Tue Apr 16 16:51:16 +0000 2019,So happy to share the video for the Nothing Really Matters acoustic! I love being able to create raw versions of my… https://t.co/PR4kKLHsAJ,#,@,627,137
1118190722690240513,GabrielleAplin,Tue Apr 16 16:33:37 +0000 2019,@tibutler Are we chatting on the phone tomorrow !?,#,@tibutler@,1,0
1118183868014657536,GabrielleAplin,Tue Apr 16 16:06:23 +0000 2019,Nothing Really Matters acoustic is coming out tomorrow on all platforms!! ..but should I be cheeky and make the video live tonight...? 🌺🔒🌺,#,@,298,22
