music_lover_id,music_lover_name,music_lover_followers_count,music_lover_friends_count,post_created_at,post_text,post_hashtags,post_mentions,post_favorite_count,post_retweet_count
118366975,_PelahapMaut_,419,215,Fri Apr 19 17:19:33 +0000 2019,@CATPUClNNO Ojok ngrungokno miss you - gabrielle aplin. Ngebeat...tp lirik e....,#,@CATPUClNNO@,0,0
1117566757911371777,enremit,73,57,Fri Apr 19 16:26:55 +0000 2019,"2. Miss You Gabrielle Aplin

эта песня с виски ассоциируется так что отдельное внимание https://t.co/YJsiZv2R7B",#,@,1,0
2582729605,WillSanford6,23,39,Fri Apr 19 18:38:47 +0000 2019,RT @Houndmouth: California Voodoo Part II. Out next Friday 4/26. Get notified right when it drops: https://t.co/Fmr7ZXKMOV https://t.co/2nl…,#,@Houndmouth@,0,5
2474431076,AaroneousCraker,75,170,Fri Apr 19 18:17:20 +0000 2019,There are a couple of bangers on this 7”☄️ https://t.co/WAyPefdTc7,#,@,2,0
19031712,LUNAmusic,6670,1198,Fri Apr 19 17:50:14 +0000 2019,"See @houndmouth LIVE! 🙌🙌🙌🙌
&gt;&gt;two special shows, different nights!&lt;&lt;
Friday 26 April 2019 and Saturday 27 April 2019… https://t.co/UUQCTBNY2o",#,@Houndmouth@,2,0
410142021,mikegilday11,393,212,Fri Apr 19 17:19:58 +0000 2019,RT @Houndmouth: California Voodoo Part II. Out next Friday 4/26. Get notified right when it drops: https://t.co/Fmr7ZXKMOV https://t.co/2nl…,#,@Houndmouth@,0,5
82663485,mokbpresents,7045,2655,Fri Apr 19 17:05:07 +0000 2019,RT @TheVogue: Next week @houndmouth is in town for 2 Nights! Will you be there? https://t.co/u2euf9Jm4B @mokbpresents,#,@TheVogue@Houndmouth@mokbpresents@,0,1
954798273528819712,zarryisreal5,203,218,Fri Apr 19 19:18:42 +0000 2019,RT @chartdata: .@zaynmalik's 'Icarus Falls' has re-entered the US iTunes chart.,#,@chartdata@zaynmalik@,0,895
1043981205346177025,JustViridi,728,556,Fri Apr 19 19:18:38 +0000 2019,@Kaled_Ikta Oooh le premier kid icarus !! Je veux trop y jouer un jour !!,#,@Kaled_Ikta@,0,0
442786456,BloodyWorrior,1383,4703,Fri Apr 19 19:18:26 +0000 2019,"RT @ICARUS_ONLINE: 4周年記念Twitterキャンペーン開催中！
5月9日(木)10時までに@ICARUS_ONLINEをフォロー＆このツイートを公式RTした方の中から抽選で10名様に超豪華賞品をプレゼント！さらに、イベント期間中のリツイート数に応じてゲーム内…",#,@ICARUS_ONLINE@ICARUS_ONLINE@,0,121
221940710,Icarus_Cash,4663,4323,Fri Apr 19 19:17:44 +0000 2019,@TDirt__ happy birthday!,#,@TDirt__@,0,0
221940710,Icarus_Cash,4663,4323,Fri Apr 19 19:17:32 +0000 2019,Big mood https://t.co/XXzWjxSL0X,#,@,0,0
442583944,RadioRideTheWav,104,31,Fri Apr 19 19:19:12 +0000 2019,(CLICK LINK TO LISTEN-&gt;) Now Playing: Jason Derulo - Talk Dirty (DJ RICH-ART &amp; TOM REASON Remix) https://t.co/GxxHUMlEbu,#,@,0,0
2384251524,TrueTyped,146,351,Fri Apr 19 19:17:41 +0000 2019,"RT @the_tomsters: My mental health festival lineup:

            ✨FEATURING✨

   ANXIETY       •         DEPRESSION 

Negative Inner Voice…",#,@the_tomsters@,0,6
1070158970780700672,Juan34637766,24,99,Fri Apr 19 19:15:01 +0000 2019,"RT @pastadabs: A list of Celebrities/influencers that love blackpink:

drake 
zedd
lany
benny blanco
dj snake 
diplo
tiësto
jason derulo
ha…",#,@pastadabs@,0,1245
955616560248274944,Sweden_lang,159,2,Fri Apr 19 18:55:16 +0000 2019,"【アルファベット１】
A a アー
B b べー
C c セー
D d デー
E e エー
F f エフ
G g ゲー
H h ホー
I i イー
J j ジー
K k コー
L l エル
M m エンム
N n エヌ
O o オ… https://t.co/mm5AJUGGJr",#,@,0,0
258214363,jesuismelomane,549,510,Fri Apr 19 18:39:08 +0000 2019,"Aplaudo este hilo 👏🏼👏🏼 me encanta la idea de visibilizar a las mujeres lesbianas, bisexuales y pansexuales que hace… https://t.co/BEgjlOvGFV",#,@,0,0
819240330176303104,nekedys,71,89,Fri Apr 19 17:50:06 +0000 2019,@K_D_26 kung gusto mo lang 😂,#,@K_D_26@,0,0
3316320025,lcros186,745,572,Fri Apr 19 17:42:12 +0000 2019,@tarayquen Akala ko iisa ang LizQuen fandom may pagkakaisa. Kasi before sasabihan k lang in pm pero d k gigiyerahin… https://t.co/jDXlPZlQmP,#,@tarayquen@,0,0
1011155969240285184,AndreBelleza2,0,0,Fri Apr 19 17:39:26 +0000 2019,"@MWcollin29 D nman ako uhaw s oten, pag wala k n masabi, oten n lang. Para k din c ed, lahat cheap. Talent is cheap… https://t.co/GRpIOUcBle",#,@MWcollin29@,0,0
1045445138,yurifen,522,378,Fri Apr 19 19:15:36 +0000 2019,"lcd soundsystem - this is happening

1 - home
2 - all i want
3 - you wanted a hit https://t.co/ioXGSG57FJ",#,@,0,0
259190647,padsaz,307,1249,Fri Apr 19 19:06:21 +0000 2019,"RT @MUSESFAN2: 🏆#IndieDestinations RD 1 POLL 77/88 TOP 2 &amp; POSSIBLE 3RD QUALIFY 

1. LCD SOUNDSYSTEM
2.THE SEA &amp; CAKE
3. SEX PISTOLS
4. THE…",#IndieDestinations#,@MUSESFAN2@,0,7
2276519857,viccsilver,1444,746,Fri Apr 19 19:04:46 +0000 2019,"@CassandraRules Oh god, they’d see me dancing to LCD Soundsystem until I collapse!!",#,@CassandraRules@,1,0
3076405202,mateomatt888,70,1057,Fri Apr 19 18:51:04 +0000 2019,"Like if I had to rank my favorites it'd be 1. David Bowie Live in Santa Monica 72,  2. LCD Soundsystem the long goo… https://t.co/41ay2CX0me",#,@,0,0
243762774,OneWeekOneBand,1400,3,Fri Apr 19 18:30:43 +0000 2019,"@brycenavin That sounds cool! We've never covered LCD Soundsystem, so for sure... feel free to email anytime! 😎",#,@brycenavin@,0,0
1040318869200461824,DreamvilleVic,115,278,Fri Apr 19 19:18:42 +0000 2019,Cena really a top 2 white rapper ever after Mac Miller,#,@,0,0
2991408478,Asap_Snaggs,296,703,Fri Apr 19 19:18:34 +0000 2019,RT @MacMillerMemoir: Nipsey talking about the first time he reached out to Mac Miller https://t.co/pz09WxNh3g,#,@MacMillerMemoir@,0,1939
3013093210,tedesco_chris,435,548,Fri Apr 19 19:18:32 +0000 2019,RT @MacMillerMemoir: Nipsey talking about the first time he reached out to Mac Miller https://t.co/pz09WxNh3g,#,@MacMillerMemoir@,0,1939
3010165940,neil_ndbress,264,357,Fri Apr 19 19:19:26 +0000 2019,RT @CandiceMalcolm: SHEPHERD: Daughters of the Vote – An embarrassment to young women https://t.co/Ca6bkaz12D via @TrueNorthCentre @NewWorl…,#,@CandiceMalcolm@TrueNorthCentre@,0,9
3010165940,neil_ndbress,264,357,Fri Apr 19 19:17:32 +0000 2019,"@MaryamMonsef DoV an embarrassment to young women. 
https://t.co/uOdKBsRHHB",#,@MaryamMonsef@,0,0
15070899,rosariopipolo,2549,453,Fri Apr 19 19:17:12 +0000 2019,"Nonna Lucia che mi cantava da bimbo “La casetta in Canadà”, la puntina del mio giradischi che ha arato i vinili di… https://t.co/6d5HYcpsmP",#,@,0,0
466726041,tejeda_pedro,627,500,Fri Apr 19 19:13:48 +0000 2019,"@vgarale Caravan
Allman Brothers Band
Neil Young
Crosby, Still and Nash
Etc.......",#,@vgarale@,1,0
745091221,alexismagklaras,1873,2432,Fri Apr 19 19:11:11 +0000 2019,Neil Young &amp; Willie Nelson - Heart of Gold (Live at Farm Aid 1995) https://t.co/q4Av41XRTg μέσω του χρήστη @YouTube,#,@YouTube@,0,0
2774380779,cananikko,156,163,Fri Apr 19 19:05:56 +0000 2019,"Rock It - Ofenbach
https://t.co/uiZWul14EG",#,@,0,0
1091777797893341185,JansenReinhold,0,3,Fri Apr 19 17:11:25 +0000 2019,Ofenbach — Be Mine (Olivia Krash Cover) https://t.co/65vv7fNXyr via @YouTube,#,@YouTube@,0,0
871731677713879040,aimetouslesjour,5562,4656,Fri Apr 19 16:50:47 +0000 2019,"Czwarty raz pod rząd słucham płyty Ofenbach, zaraz będę znać każdą piosenkę na pamięć XD",#,@,7,0
301713942,FengSwayze,217,244,Fri Apr 19 19:18:29 +0000 2019,"#NowPlaying ""Not Nice"" by PARTYNEXTDOOR on @TIDAL https://t.co/LH63QLP7xi",#NowPlaying#,@TIDAL@,0,0
353205348,G0ddessJay,6769,2671,Fri Apr 19 19:16:52 +0000 2019,"RT @G0ddessJay: PartyNextDoor, Tory Lanez &amp; Bryson Tiller are all past due for new projects &amp; I need them like yesterday",#,@G0ddessJay@,0,22
331960115,Live_In_Concert,2386,1304,Fri Apr 19 19:03:32 +0000 2019,Fam come back @partynextdoor,#,@partynextdoor@,0,0
229316267,DezA_laThotty,406,446,Fri Apr 19 19:19:26 +0000 2019,"@_Dre_Q Dawg you can really live frugal, stack your money up and buy a home when you’re ready. A common issue our p… https://t.co/t6DfGkvfyV",#,@_Dre_Q@,0,0
18939283,UhVawnTay,2296,1678,Fri Apr 19 19:19:22 +0000 2019,RT @Two__Xs: This nigga q money done crashed out,#,@Two__Xs@,0,1
16459688,SheldonJones1,158,240,Fri Apr 19 19:19:07 +0000 2019,"@vexwerewolf @q_cash_money @QuePasaWindow @KaeCoultureXV “You're literally screaming at me”

No, 0 exclamation poin… https://t.co/XuEc6Ygxzd",#,@vexwerewolf@q_cash_money@QuePasaWindow@KaeCoultureXV@,0,0
459667046,StaxxAFool,306,121,Fri Apr 19 19:18:20 +0000 2019,"Q Money just fumbled the major bag and his possible freedom, nigga got club hits and doing dumb shit 🤦🏽‍♂️",#,@,0,0
