music_lover_id,music_lover_name,music_lover_followers_count,music_lover_friends_count,post_created_at,post_text,post_hashtags,post_mentions,post_favorite_count,post_retweet_count
1114169768192270338,Hagakule__toolu,74,68,Fri Apr 26 14:42:11 +0000 2019,@icarus_hero 해요.,#,@icarus_hero@,0,0
4852821361,CallMeZicarus,1805,1320,Fri Apr 26 14:41:59 +0000 2019,"@ZatanistShuri Many people besides us stans love his music, thing is only a few of them  know that his second album… https://t.co/K7PfVPPxYL",#,@ZatanistShuri@,1,1
1074144414367248384,Ragdoll_psycats,149,116,Fri Apr 26 14:41:45 +0000 2019,"@icarus_hero !!!, 응! 멋진 활약! 모두 카미노의 부상은 회복했어! 다시 열심히 올라가볼게! 빌보드 차트 무대에서 만나자구!",#,@icarus_hero@,0,0
1121623486185656324,Icarus_QT,31,31,Fri Apr 26 14:41:25 +0000 2019,"그렇게 기대하다가 꽝이 나와도, 울지 말아라.",#,@,0,0
2411743082,IgnacioSaave,25,54,Fri Apr 26 14:42:50 +0000 2019,Me ha gustado un vídeo de YouTube (https://t.co/AjCBXf2Xwd  - Jason Derulo Tattoos World Tour: The Trailer).,#,@,0,0
79253158,_novaesisa,229,177,Fri Apr 26 14:41:48 +0000 2019,as vezes eu to de boa e me vem a voz do Tyler falando: Jason Derulo,#,@,0,0
218241401,dreamstulip,574,421,Fri Apr 26 14:41:23 +0000 2019,Alguém sabe o paradeiro do Jason Derulo? Sdd,#,@,0,0
2164819154,BBCR1MusicBot,17766,7,Fri Apr 26 14:35:03 +0000 2019,Now Playing Jason Derulo - Want To Want Me @JASONDERULO https://t.co/fXCKR2LEe5,#,@jasonderulo@,0,0
312630511,rem9473,229,296,Fri Apr 26 14:43:05 +0000 2019,@kai_to1993 ありがとう！,#,@kai_to1993@,0,0
1052968652645883904,ShaadFarha,12,15,Fri Apr 26 14:43:05 +0000 2019,"RT @TING05354581: @EVS_ID @EXOVotingSquad @weareoneEXO KAI 😊
#BBMAsTopSocial EXO
@weareoneEXO",#BBMAsTopSocial#,@TING05354581@EVS_ID@EXOVotingSquad@weareoneEXO@weareoneEXO@,0,4
1114582565711642624,Kai__121,305,472,Fri Apr 26 14:43:04 +0000 2019,"RT @EXOVotingTeam: Choose your favorite?

1. Comment
2. RT this tweet 
3. RT ALL COMMENT BELOW
1 RT = 1Vote

#BBMAsTopSocial EXO @weareoneE…",#BBMAsTopSocial#,@EXOVotingTeam@,0,4270
813443544,SugarSpunSam,35,131,Fri Apr 26 14:42:55 +0000 2019,"RT @JoshPughComic: Liam Gallagher has his own sign off on his tweets “as you were” so I’m having one too, “if you must.” Hope you enjoy my…",#,@JoshPughComic@,0,10
1001869148312473600,mollysinnott_,566,901,Fri Apr 26 14:40:18 +0000 2019,legend has it that if u say that catfish’s new album is shit liam gallagher appears and asks for a shag,#,@,2,0
114626672,DoubleJPlays,4442,2,Fri Apr 26 14:37:30 +0000 2019,Liam Gallagher - Wall Of Glass [00:36],#,@,0,0
114999486,steviewhite1980,191,472,Fri Apr 26 14:23:53 +0000 2019,"@TaylorMod Ian brown 
Liam Gallagher
Paul Weller
Freddie Mercury

Question is though what makes a front man good?",#,@TaylorMod@,0,0
1084519566527660032,JPGallagher1,212,619,Fri Apr 26 14:23:21 +0000 2019,@ashleighhh___ @Steven_McKee @Buntingfootball @TheFintheFword @RobinsonDarryl @NialFoster @chrismorgan9… https://t.co/H0Y3bnxCAM,#,@ashleighhh___@Steven_McKee@Buntingfootball@TheFintheFword@RobinsonDarryl@NialFoster@chrismorgan9@,0,0
107257716,BUZZINGBREANN,1429,1955,Fri Apr 26 14:42:47 +0000 2019,@SarahBaska every damn time i listen to mac miller😪😪,#,@SarahBaska@,0,0
474158106,_emipea_,622,762,Fri Apr 26 14:42:44 +0000 2019,RT @SarahBaska: just got home from my friends bday party and.  i’m drunk as shit getting ready for bed emotional about Mac miller and arian…,#,@SarahBaska@,0,453
606920157,whatsajerm,784,476,Fri Apr 26 14:42:26 +0000 2019,RT @Griz: I wish Mac Miller was still around cause it felt like swimming was a perfect album and he had a lot more wisdom to share.,#,@Griz@,0,2058
2815069794,mandomarianne,54,369,Fri Apr 26 14:42:59 +0000 2019,RT @JamBase: SORRY FOR SCREAMING but a new @NeilYoung live album featuring a recording from 1973 that never circulated has been officially…,#,@JamBase@Neilyoung@,0,11
107495679,davyhamburgers,866,781,Fri Apr 26 14:42:46 +0000 2019,If this song isn't your style here is another we made that I am proud of  https://t.co/GxfzbVvrE0 the name N.Y.B. m… https://t.co/2dhfIpImxf,#,@,0,0
885883417342205956,Dangela2004,4863,4482,Fri Apr 26 14:41:35 +0000 2019,"@LegoMonaLisa @RMW_86 Well, I think I’m more about the words if the music is just for the sake of background.
Like Neil Young.",#,@LegoMonaLisa@RMW_86@,1,0
894980667028668420,piedlow_sue,82,456,Fri Apr 26 14:38:39 +0000 2019,"RT @YandR_CBS: Today on #YR, Malcolm returns home as family and friends gather to mourn the loss of Neil Winters. WATCH FULL EPISODE: https…",#YR#,@YandR_CBS@,0,130
979173836,LinemanSwag73,613,874,Fri Apr 26 14:37:38 +0000 2019,RT @JamBase: SORRY FOR SCREAMING but a new @NeilYoung live album featuring a recording from 1973 that never circulated has been officially…,#,@JamBase@Neilyoung@,0,11
403506033,GammaStereoRoma,483,108,Fri Apr 26 14:19:09 +0000 2019,"Ofenbach,Nick Waterhouse - Katchi (Ofenbach vs. Nick Waterhouse)",#,@,0,0
393150658,Positiva_Mix,532,226,Fri Apr 26 13:58:25 +0000 2019,"Dj DougMix - #DancePlay - 25abr2019 - [ https://t.co/Ko2G9Ybwzh ] 

1. Armin van Buuren &amp; Lucas &amp; Steve - Don't Giv… https://t.co/F7vtLQqFBI",#DancePlay#,@,0,0
2356458624,WZIGfm,290,6,Fri Apr 26 13:21:55 +0000 2019,Be Mine | Ofenbach |,#,@,0,0
2876428456,SeaDanceFest,1942,850,Fri Apr 26 13:17:52 +0000 2019,"They decided to show how much talent they have, and they succeeded! 🎼🎸🎶

Već nakon prvog slušanja zavoljeli smo nov… https://t.co/wigAi9QiME",#,@,0,0
160874621,_BB_RADIO_MUSIC,2615,1778,Fri Apr 26 13:12:04 +0000 2019,#nowplaying #ofenbachvsnickwaterhouse ~ Ofenbach vs. Nick Waterhouse | Katchi ||| #BBRADIO spielt die #Hits,#nowplaying#ofenbachvsnickwaterhouse#BBRADIO#Hits#,@,0,0
860064547574382592,EDM_teiban_bot,125,228,Fri Apr 26 14:42:52 +0000 2019,"""Major Lazer - Run Up (feat. PARTYNEXTDOOR &amp; Nicki Minaj) (Official Lyric Video)"" https://t.co/ybSoVR8BiU",#,@,0,0
852467460,AstridNogales,1872,942,Fri Apr 26 14:38:24 +0000 2019,RT @HipHopParallel_: PartyNextDoor has a new album on the way according to his in-house producer https://t.co/10FMZaR5Xr,#,@HipHopParallel_@,0,47
23551888,lauradambuleff,1275,438,Fri Apr 26 14:32:22 +0000 2019,@jacquesgreene @partynextdoor underrated as hell. also never did i anticipate you quoting a PND lyric on ur twitter lol,#,@jacquesgreene@partynextdoor@,0,0
4334852068,jamiexlemus,171,108,Fri Apr 26 14:27:53 +0000 2019,RT @eugovvogue: I need new partynextdoor it’s been years !,#,@eugovvogue@,0,4
27616145,BottomFeederMus,5892,1551,Fri Apr 26 14:40:53 +0000 2019,"@Artist4Liberty We all knew he would never become presidential. 
We all knew he would continue to pander to White N… https://t.co/0TfIAUTpHg",#,@Artist4Liberty@,0,0
976281459806949376,REALITYofJNJ,179,186,Fri Apr 26 14:38:56 +0000 2019,@doctorsensaton @4everleather1 @Dreadpirate42 @proturnedexvax @Flwrgirl66x @JackCDLee @Charbrevolution @CplBart… https://t.co/vrTIXNmJWm,#,@doctorsensaton@4everleather1@Dreadpirate42@proturnedexvax@Flwrgirl66x@JackCDLee@Charbrevolution@CplBart@,0,0
859236927245078530,Claudia43065711,167,31,Fri Apr 26 14:37:47 +0000 2019,@MONEY @Ema_unnie @BTS_twt Trabajaron y siguen trabando duro para tenet lo q tienen..💪💪💪,#,@MONEY@Ema_unnie@BTS_twt@,0,0
303486432,Money_Cabb,735,650,Fri Apr 26 14:36:06 +0000 2019,RT @BryantDenny_UA: Q ‘blessed’ and ‘thanked’ himself after sneezing last night. 😂 https://t.co/wh2KwZXiXK,#,@BryantDenny_UA@,0,86
976281459806949376,REALITYofJNJ,179,186,Fri Apr 26 14:35:23 +0000 2019,@doctorsensaton @4everleather1 @Dreadpirate42 @proturnedexvax @Flwrgirl66x @JackCDLee @Charbrevolution @CplBart… https://t.co/BhQdYIkn7p,#,@doctorsensaton@4everleather1@Dreadpirate42@proturnedexvax@Flwrgirl66x@JackCDLee@Charbrevolution@CplBart@,0,0
228317646,trudge2,51,234,Fri Apr 26 14:42:58 +0000 2019,"RT @iansderbyshire: Time for another retweet... a useful thread, summarising what people should know and understand about the rationale for…",#,@iansderbyshire@,0,12
145986847,arielf9221,218,515,Fri Apr 26 14:42:25 +0000 2019,"@Kris_Sacrebleu @dcpoll I like Warren’s rationale, make those fuckers go on record with their defenses of Trump! Ma… https://t.co/LiXyrDJvYJ",#,@Kris_Sacrebleu@dcpoll@,0,0
4711676962,j2_luno,3632,4725,Fri Apr 26 14:41:57 +0000 2019,"@MaineCoonowner Yes we do! My father joked about his rationale for having so many kids. As a Workd War II vet, he w… https://t.co/Y5sIShe7ZV",#,@MaineCoonowner@,0,0
30900841,agentbizzle,122050,1020,Fri Apr 26 14:41:49 +0000 2019,"@husboy92 That’s.. not a thing in our review.

The actual sentence says “It’s a somewhat inexplicable skill for a r… https://t.co/toEfSnlOaq",#,@husboy92@,0,0
3145376061,mikesolwil,441,999,Fri Apr 26 14:40:08 +0000 2019,@1nine78 @haringeycouncil @VeoliaUK What’s the rationale behind outsourcing? It’s so incredibly sad - go next door… https://t.co/Nl1BwTCVsJ,#,@1nine78@haringeycouncil@VeoliaUK@,0,0
195887660,peckapunk,1070,712,Fri Apr 26 11:09:42 +0000 2019,"Vissa fredagseftermiddagar på skolan ör skönare än andra, just nu Sabina Ddumba på Kulturskolans avslutnings show @… https://t.co/Nm8kdOINwu",#,@,0,0
579492170,ROGMusicAfrica,4354,2273,Thu Apr 25 15:07:43 +0000 2019,#NowPlaying 101.23fm Sabina Ddumba Live On - ROG FM   &gt; TuneIn https://t.co/vegSJeUZSJ,#NowPlaying#,@,0,0
886908369734447104,_Top_Radio,167,10,Fri Apr 26 14:39:55 +0000 2019,music all genres rock pop Tegan &amp; Sara - Closer on https://t.co/Ax0aliThFv,#,@,0,0
1973000029,AllHits_86,21069,18777,Fri Apr 26 14:30:57 +0000 2019,"Now Playing: ♫ Tegan &amp;amp; Sara Closer https://t.co/hjCWHYHcDk
 🎧",#,@,0,0
2305485217,ThisLarmee,91,257,Fri Apr 26 14:26:07 +0000 2019,Taylor Swift and Twenty One Pilots and Tegan and Sara in one song please &lt;3,#,@,0,0
536686754,TimothyThomasCo,808,4996,Fri Apr 26 14:16:55 +0000 2019,"RT @teganandsarafdn: I support LGBTQ+ women because ______.

""They are my roots.""
""Because it’s our time.”

Donate to our fundraiser to sen…",#,@teganandsarafdn@,0,12
933502844614963200,tusktwo,388,191,Fri Apr 26 13:59:55 +0000 2019,I've listened to four tegan and sara albums from start to finish since I woke up I don't know what's come over me...,#,@,1,0
396920007,X3RADIO2012,385,261,Fri Apr 26 14:00:00 +0000 2019,Now playing Heartless by YFN Lucci Ft. Rick Ross!,#,@,0,0
786536431422496769,ThisisRaySwayze,67,191,Fri Apr 26 13:44:59 +0000 2019,@HussleContinues YFN Lucci,#,@HussleContinues@,0,0
231160956,longliveRRRadio,7796,3713,Fri Apr 26 13:42:15 +0000 2019,#NP on #WRRR YFN Lucci ft. PnB Rock - Everyday We Lit https://t.co/jDS3cRi7RQ,#NP#WRRR#,@,0,0
847955172236156928,titansofradio,179,441,Fri Apr 26 13:16:17 +0000 2019,Lil Durk (@LilDurk) ft YFN Lucci (@YFNLucci) - Mood Im In (Clean),#,@lildurk@YFNLUCCI@,0,0
230335381,LilTyrus24,1403,69,Fri Apr 26 13:08:48 +0000 2019,*yfn lucci https://t.co/Xo7r43nKII,#,@,1,0
