music_lover_id,music_lover_name,music_lover_followers_count,music_lover_friends_count,post_created_at,post_text,post_hashtags,post_mentions,post_favorite_count,post_retweet_count
16170744,AstronautKI,7870,536,Fri Apr 19 19:03:07 +0000 2019,@SportzSpliffz they a group...it’s 4 of em. Hit-Boy produced all of the songs,#,@SportzSpliffz@,0,0
1228840274,ituitems,23306,17766,Fri Apr 19 18:57:36 +0000 2019,Family Not a Group - Hit-Boy &amp; SOB X RBE https://t.co/3PqsiyUiPE,#,@,0,0
2566360100,appappleus,5625,4699,Fri Apr 19 18:55:19 +0000 2019,Family Not a Group - Hit-Boy &amp; SOB X RBE https://t.co/0rJSsUACQB,#,@,0,0
961231976,brrnigel,441,335,Fri Apr 19 16:39:51 +0000 2019,"@O1LilBro Blood on the leaves is a tnght rip , which is Hudson mohawke, log time circuit dj",#,@O1LilBro@,1,0
46587084,TreSmithers,3313,2001,Fri Apr 19 15:36:59 +0000 2019,"one DJ that is really good at this is @RLGRIME 

when I heard like Hudson Mohawke,  GENER8ION, section Boyz and lwe… https://t.co/T0FVsthIS1",#,@RLGRIME@,0,0
2868784169,extrafunfm,676,1895,Fri Apr 19 12:39:11 +0000 2019,Hudson Mohawke Chimes https://t.co/sL5IMoDXHC,#,@,0,0
711826025349517312,RadDance,3221,3768,Thu Apr 18 13:53:26 +0000 2019,Let's go baby and dance now Chimes by Hudson Mohawke on https://t.co/mnqQitY7E9 https://t.co/tVy5iaHmqn,#,@,0,0
711826025349517312,RadDance,3221,3768,Thu Apr 18 09:28:05 +0000 2019,Press play on your radio and let's dance baby Chimes by Hudson Mohawke on https://t.co/mnqQitY7E9 https://t.co/WAA4AcySRj,#,@,0,0
805452467295191040,MatineeHeroes,520,505,Fri Apr 19 19:04:10 +0000 2019,"RT @StompMMA: John Cleese.  Legend.  This guy is hilarious!
#FanXSpring2019 https://t.co/ORDCBMttrK",#FanXSpring2019#,@StompMMA@,0,1
42409276,trapmonopoly,5736,3481,Fri Apr 19 19:04:03 +0000 2019,#NowPlaying Ella Mai ft John Legend - Everything (Dirty) Ella Mai ft John Legend - Everything (Dirty) Ella Mai ft J… https://t.co/i43Kxn9YK0,#NowPlaying#,@,0,0
