music_lover_id,music_lover_name,music_lover_followers_count,music_lover_friends_count,post_created_at,post_text,post_hashtags,post_mentions,post_favorite_count,post_retweet_count
4060962981,LLLwry,3123,4425,Fri Apr 26 15:32:47 +0000 2019,"RT @ClassicMovieHub: Barbra Streisand, Ella Fitzgerald and Quincy Jones https://t.co/eiFG0D6tKi",#,@ClassicMovieHub@,0,20
826651009153953792,ImpeachThePOS45,1928,2232,Fri Apr 26 15:29:13 +0000 2019,Barbara Streisand's protest song about tRump... AKA #DerangedDonald Barbra Streisand - Don't Lie to Me (Official Ly… https://t.co/WnUsn3USJ6,#DerangedDonald#,@,0,0
1069644425868034048,goiabatembixo,13,132,Fri Apr 26 15:42:30 +0000 2019,RT @falarafha: a beyoncé no zap da kelly rowland toda vez que tem um show importante pra fazer e ela quer reunir as destiny’s child https:/…,#,@falarafha@,0,505
1102835083944198144,_sobrinaaaaa,42,49,Fri Apr 26 15:42:30 +0000 2019,RT @CabuagElaii: Beyoncé got cheated on. Kate Middleton got cheated on. Princess Diana got cheated on. Wow. You can be a queen or a princes…,#,@CabuagElaii@,0,6873
2442930964,ry_griff,186,127,Fri Apr 26 15:42:29 +0000 2019,RT @kidofcolour: the fact that prince william cheated on kate and jay-z cheated on beyonce... somebody needs to humble these men because i…,#,@kidofcolour@,0,102567
456516769,fatiarahmanita,142,171,Fri Apr 26 15:35:20 +0000 2019,RT @Gigwise: Track By Track: @BillieMarten - Feeding Seahorses By Hand https://t.co/pzYFZoEsgE,#,@Gigwise@BillieMarten@,0,2
18583294,bestfitmusic,73944,645,Fri Apr 26 15:30:00 +0000 2019,"Billie Marten is cutting ties with elements of her past, and looking eagerly into a precarious future - whatever it… https://t.co/8IELe7HOeV",#,@,2,0
456333170,NobleSpencer,458,714,Fri Apr 26 15:09:16 +0000 2019,"Y'all the drops this #NewMusicFriday
ScHoolboy Q, P!nk, MARINA, Nick Murphy, Kevin Abstract, Jacob Lattimore, Starf… https://t.co/o4Jbk5sQhP",#NewMusicFriday#,@,2,0
28866534,braidy001,2677,1334,Fri Apr 26 15:07:20 +0000 2019,RT @Gigwise: Track By Track: @BillieMarten - Feeding Seahorses By Hand https://t.co/pzYFZoEsgE,#,@Gigwise@BillieMarten@,0,2
16466943,Gigwise,40154,772,Fri Apr 26 15:06:26 +0000 2019,Track By Track: @BillieMarten - Feeding Seahorses By Hand https://t.co/pzYFZoEsgE,#,@BillieMarten@,2,2
831728222756696064,TheBijoouuuu,20,575,Fri Apr 26 15:42:10 +0000 2019,"RT @topazaditia: 7. Iris - Goo Goo Dolls | OST City Of Angels

Baritone acoustic guitar meets mandolin. Salah satu karya fenomenal dari Joh…",#,@topazaditia@,0,2
3642913214,theLAbottom,4,13,Fri Apr 26 15:41:28 +0000 2019,"Listening to We Didn't Start The Fire [Clean] by Billy Joel, on my Echo!",#,@,0,0
1093059139,azmralex,675,485,Fri Apr 26 15:38:28 +0000 2019,"RT @Brewers: We're looking forward to hosting @billyjoel at Miller Park tonight! 

LOTS: 4:30 p.m. 
GATES: 6:00 p.m.
SHOW: 8:00 p.m.

Plan…",#,@Brewers@billyjoel@,0,6
1956438361,dying2young,297,470,Fri Apr 26 15:38:25 +0000 2019,#NP Billy Joel - Piano Man,#NP#,@,0,0
1529502817,gothichippieee,296,280,Fri Apr 26 15:42:22 +0000 2019,Please release this! I love Bob Dylan and fuck dude your voice gives me chills in the best possible way https://t.co/ZwuEx5j0iN,#,@,0,0
760898098390405120,i_Clandestine,9,82,Fri Apr 26 15:42:06 +0000 2019,@RollingStone *Bob Dylan screams in anguish somewhere in the distance*,#,@RollingStone@,0,0
119076479,GaspardWinckler,1017,1325,Fri Apr 26 15:42:01 +0000 2019,"@robmanuel Bob Dylan, 100%. He's always felt like the anti-Beatles to me, in that his songs only really seem to com… https://t.co/Xno3TtMC6Z",#,@robmanuel@,0,0
1126133574,scottjamesmusic,264,0,Fri Apr 26 15:41:55 +0000 2019,"RT @Cheltpoetfest: He's been called the Bob Dylan of rap - and his heartfelt set was driven by social, and political, consciousnesses. Than…",#,@Cheltpoetfest@,0,1
